V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
''913'',"-0,0181","-0,029154973","-0,02039321","-0,031813462","-0,028475478","-0,035389557","-0,003880132",,"0,040743388"
''914'',"-0,057","0,041255605","-0,052119914","-0,049331352","0,086709265","-0,025631003","-0,034087449",,
''915'',"-0,0319","-0,031054943","-0,039117084","-0,00939906","-0,033139688","-0,047128991","-0,000250838",,
''916'',"-0,0291","-0,022253732","-0,028421053","-0,002455771","-0,008320575","-0,007422243","-0,037319952",,
''917'',"0,0392","0,006884412","0,041498509","0,026777875","0,010798709","0,057935627","0,0092255",,
''918'',"-0,0741","-0,006575321","-0,057671786","-0,036711165","0,031379552","0,011356778","-0,0559412",,
''919'',"0,0167","0,035543404","-0,005692688","0,007926156","0,030664606","-0,041542857","-0,052664975",,
''920'',"-0,0022","-0,009661836","0,023955914","0,019816099","-0,019154433","0,023873271","0,065672213",,
''921'',"-0,0395","-0,02745716","-0,034926471","-0,029356684","-0,02347327","-0,022004332","-0,037644117",,
''922'',"-0,0417","-0,01964171","-0,021965318","-0,004882763","-0,024375743","-0,003087832","-0,003125249",,
''923'',"-0,0093","-0,020955505","0,015507185","-0,009913705","-0,009065458","0,025521007","0,009581641",,
''924'',"0,0215","0,031611135","0,031862633","0,050989568","0,03968762","-0,005772572","0,028314176",,
''925'',"0,0072","0,01897304","0,019977503","0,015406767","-0,011001812","0,014198895","0,025137265",,
''926'',"-0,0106","-0,024711565","-0,020337894","-0,00062434","-0,005924093","-0,011060217","0,003405982",,
''927'',"-0,054","-0,022282986","-0,019040936","-0,050661015","-0,003986928","0,011703655","-0,022144012",,
''928'',"-0,0495","-0,01235333","-0,037218556","-0,0781199","-0,012775535","-0,036270023","-0,028528382",,
''929'',"0,0239","0,030133034","0,028153737","0,021713677","0,023022699","0,055135135","0,010378948",,
''930'',"-0,088","-0,064766618","-0,07090551","-0,051836095","-0,058674517","-0,043664673","-0,043735726",,
'931'',"0,0128","0,03796741","0,059424283","0,019000549","0,023206046","0,018874191","-0,010497294",,
''932'',"0,0722","0,012804409","0,065311015","0,071534187","0,028773707","0,004573003","0,043652344",,
9''33'',"0,0108","0,041443331","0,004156166","0,014471635","0,028949858","0,046743697","0,016859326",,
''934'',"-0,0487","-0,019522433","-0,060735391","-0,022451706","-0,008267091","-0,057954103","-0,064315056",,
''935'',"-0,0069","-0,021561489","-0,004664751","0,002868852","-0,01183965","-0,052394597","-0,010908415",,
''936'',"-0,001","0,024082116","-0,00032994","-0,024994749","0,034720497","-0,047534456","-0,007304587",,
''937'',"-0,048","-0,073896638","-0,04713489","-0,029739375","-0,076563022","-0,070421612","-0,089194642",,
''938'',"-0,0023","-0,015936598","0,005057945","0,013495493","-0,006189867","-0,001707718","0,003208387",,
''939'',"0,0494","0,041570343","0,043629362","0,067174205","0,035746724","0,041246851","0,050500933",,
''940'',"-0,0126","-0,015468455","-0,00604772","0,007800543","-0,005545045","-0,012496812","0,021126021",,
''941'',"0,0057","0,002258564","0,017819852","0,006767028","-0,004916743","-0,002172524","-0,019613301",,
''942'',"-0,0213","-0,00445322","0,013775744","-0,029221762","-0,025203307","0,009493671","-0,035979681",,
''943'',"0,0254","0,037990543","0,040656832","-0,005786802","0,044380218","0,077480002","0,016235679",,
''944'',"0,0157","-0,055994196","-0,00525224","-0,005871841","-0,073570985","-0,001110592","0,011902452",,
''945'',"0,019","0,035681949","0,029096675","0,02075","0,028079346","0,026793333","-0,010634357",,
''946'',"-0,002","-0,008383134","-0,004260447","-0,011787322","0,000468886","0,003571024","0,021639945",,
''947'',"0,0187","0,02740666","-0,003368021","0,002422407","0,03165337","0,001415068","-0,004346802",,
''948'',"0,045","-0,006540993","0,009494889","0,018524939","-0,001038894","0,042698456","0,051852604",,
''949'',"-0,037","-0,023025769","-0,0186468","-0,038956361","-0,006403973","0,017619504","-0,071040271",,
''950'',"-0,0212","0,013287402","-0,022496436","-0,013614313","0,033779518","-0,01392487","-0,037588556",,
''951'',"0,0053","-0,04289808","-0,005239353","-0,008204049","-0,039307041","-0,018021978","-0,027351537",,
''952'',"0,0134","0,011206969","4,48E-05","0,020905206","0,01683871","-0,020751542","0,031539722",,
''953'',"0,0285","0,041896272","0,02895904","0,007917859","0,007173969","0,018766166","0,020794408",,
''954'',"0,0014","0,062594956","0,032925445","0,010313448","0,029104478","0,044888305","0,030330804",,
''955'',"-0,0155","-0,010322729","0,004520909","0,014105567","-0,018172608","0,009114583","-0,003572269",,
''956'',"0,0305","-0,013219799","0,021744472","0,015554465","-0,014583066","0,044776119","0,009492129",,
''957'',"-0,0425","-0,01196144","-0,025748729","-0,005625185","-0,016057441","-0,036830703","-0,019593865",,
''958'',"-0,0119","0,011089494","-0,038065754","0,011076953","-0,011087645","-0,033809727","-0,035176778",,
''959'',"0,0416","0,016041962","0,050430606","0,052039967","0,016614746","0,025262501","0,040469498",,
''960'',"-0,0488","-0,019278049","-0,022090563","-0,004927482","-0,018845467","-0,0142345","-0,070521214",,
''961'',"0,0249","-0,002229349","0,001732077","0,022981197","-0,00699161","-0,008024659","-0,009390651",,
''962'',"-0,0256","-0,015812475","-0,022284604","-0,030853504","-0,017341824","-0,05927719","-0,037778526",,
''963'',"-0,0027","0,00427249","-0,002164034","0,038835388","0,002837071","-0,017411226","-0,009743179",,
''964'',"0,0359","0,017146856","0,062791547","0,017595049","0,011748999","0,025016752","0,046519171",,
''965'',"-0,0199","-0,01263879","0,006368143","-0,01307775","0,001333333","0,010389036","-0,010322067",,
''966'',"0,0017","-0,004826713","0,009303626","0,010152059","-0,012624046","0,03488","0,019124366",,
''967'',"0,012","-0,010151067","0,010118577","0,009615385","0,00956138","0,0107629","0,002404837",,
''968'',"-0,0202","-0,048832628","-0,036036036","0,009092887","-0,061989633","-0,023931716","-0,017904602",,
''969'',"-0,04","-0,033486398","-0,014625229","-0,041034467","-0,009316993","-0,044815714","-0,061023573",,
''970'',"-0,0005","-0,005269346","-0,018621974","-0,011313668","-0,005766597","0,017795764","-0,062442511",,
''971'',"-0,0356","-0,032276916","-0,044285335","-0,020139246","-0,030606939","-0,06607565","-0,015831064",,
''972'',"0,0288","0,044212426","0,045477557","0,023498814","0,046941376","0,050451765","0,01257414",,
''973'',"0,0034","0,029967074","0,035285499","0,008325792","-0,001702128","0,026550123","0,021840029",,
''974'',"0,0131","-0,023897922","0,000203451","0,010964422","-0,010607798","0,004622077","-0,021573637",,
''975'',"-0,0173","-0,008304647","0,012615508","-0,032864935","-0,00237086","0,007073052","-0,030567093",,
''976'',"0,0123","0,006412997","0,016205534","0,026328818","-0,002376494","0,033502061","-0,001087045",,
''977'',"0,0567","0,026147056","0,03952014","0,038346678","0,033075691","0,00088634","0,056487179",,
''978'',"0,0221","0,007602677","0,017969653","0,008369099","0,01217499","0,031068452","0,027916251",,
''979'',"-0,0307","-0,031452438","-0,021245003","-0,021034181","-0,025174529","-0,023103163","-0,033621023",,
''980'',"-0,0089","0,005804839","0,00390625","0,015063231","-0,019042828","0,022828283","-0,018231899",,
''981'',"-0,0236","-0,032505031","0,005619037","-0,000950447","-0,035647838","-0,009534492","0,004699739",,
''982'',"0,0076","0,00170328","0,017706983","-0,001644381","-0,000595726","-0,023536165","0,002552216",,
''983'',"-0,0117","-0,000874241","-0,005138325","-0,014130864","0,00680423","0,002083116","-0,018109506",,
''984'',"-0,0039","-0,019974141","0,013480752","0,001708578","-0,020606884","-0,008349525","0,005170003",,
''985'',"0,0097","-0,001652376","0,00417002","0,003274966","-0,007146115","-0,054955404","-0,011634423",,
''986'',"-0,0051","0,019957983","-0,002861335","0,017756809","0,03371777","-0,024170213","0,011396312",,
''987'',"-0,0799","-0,070916335","-0,078322785","-0,068466156","-0,058718308","-0,087962963","-0,06459404",,
''988'',"-0,0179","0,043016058","-0,003174603","-0,020197298","0,021758977","-0,016949153","0,012041841",,
''989'',"0,0106","0,034306506","0,048589874","0,016552485","0,018884825","0,002816901","0,011410703",,
''990'',"0,0152","0,048","-0,138002148","-0,087286907","0,050935109","0,001250391","-0,00402082",,
''991'',"0,0397","0,020320769","0,032988491","0,010731949","0,027957582","0,024397682","0,038704895",,
''992'',"-0,0032","0,008571314","0,01566334","0,001136195","0,015123771","0,033712501","0,026042338",,
''993'',"0,0327","0,015768518","0,025506137","0,01002543","0,011530469","0,001941176","0,01222525",,
''994'',"0,0332","0,06079455","0,056691729","0,037967537","0,058864353","0,071038251","0,079305898",,
'995'',"-0,0146","-0,042738013","0,014157587","0,00309554","-0,020145459","0,00478573","-0,043634673",,
''996'',"-0,0305","0,016068376","-0,011129848","-0,020778475","0,006331543","0,016631905","0,001880847",,
''997'',"0,0003","0,007015956","-0,006183779","-0,013341743","0,007112014","-0,034694555","-0,008424268",,
''998'',"-0,0138","-0,042426864","-0,019920778","-0,045710517","-0,037280991","-0,027752502","-0,035822723",,
''999'',"-0,0147","-0,003353454","-0,000692707","-0,01918304","0,004720073","0,006553672","-0,007894872",,
''1000'',"-0,0135","-0,010001594","0,005511118","0,020015201","-0,006864686","-0,005967604","0,005905361",,
''1001'',"0,0125","-0,057564265","-0,021901521","0,031981164","-0,039379802","-0,005658436","-0,036898608",,
''1002'',"-0,0204","-0,038602941","-0,010033577","-0,024472362","-0,037511567","-0,000743579","-0,019374189",,
''1003'',"0,0344","0,027496382","0,029704868","0,044463651","0,024645932","0,038391728","0,04574287",,
''1004'',"-0,0032","-0,005865479","0,000842525","-0,004243418","-0,006568833","-0,024512566","-0,006018158",,
''1005'',"-0,014","-0,024160309","-0,010057249","-0,014579256","-0,040727273","-0,033546884","-0,017418844",,
''1006'',"0,0053","0,024717756","0,008133824","0,0114142","0,026893135","0,012878004","0,013538141",,
''1007'',"0,0162","0,015990574","0,020518602","0,058427069","0,024171271","0,006965061","0,01381329",,
''1008'',"0,0104","-0,002150719","-0,01194098","0,007054036","0,001792362","0,008939685","-0,015354936",,
''1009'',"-0,0083","0,007824268","0,001822047","-0,016641383","0,014069191","-0,006893409","-0,009978936",,
''1010'',"0,0297","0,012559907","0,023898625","0,007844926","0,020047955","0,062740282","0,042842742",,
''1011'',"-0,014","0,00652629","-0,009613946","-0,006518845","0,006353408","-0,001497326","-0,057907646",,
''1012'',"-0,013","-0,017116854","-0,030214275","-0,069051826","-0,014366273","0,001548401","-0,075005016",,
''1013'',"0,0011","0,007211837","-0,003170185","0,003716018","-0,003165196","0,00430622","-0,00843955",,
''1014'',"0,0251","-0,007642833","0,02469741","0,005446411","-0,01082369","0,011248949","0,050208631",,
''1015'',"-0,0115","-0,006388702","0,002969925","-0,012805359","-0,028495414","0,045602769","-0,023172205",,
''1016'',"-0,0343","-0,004305614","-0,02083893","0,006799393","-0,031263538","-0,056332803","0,022029941",,
''1017'',"0,1028","0,080678334","0,049742898","0,073552071","0,100941253","0,067134665","0,117112092",,
''1018'',"0,0064","0,01701316","-0,000218858","-0,007579909","-0,000649562","0,007604376","-0,007402702",,
''1019'',"-0,0029","0,020292996","-0,013868343","-0,008658806","-0,010170604","-0,011663689","0,002315605",,
''1020'',"0,0122","0,09350227","0,018084102","0,008584475","0,17398374","-0,00019857","0,017576628",,
''1021'',"0,0272","0,031212052","0,014176273","-0,007591442","0,01788566","0,026577752","0,011270007",,
''1022'',"0,0649","0,019658945","0,037157038","-0,001336036","0,017417229","-0,009463415","0,079264039",,
''1023'',"-0,0109","-0,00423277","0,000998588","0,016849352","-0,001414205","-0,014299144","0,022460896",,
''1024'',"0,021","0,004407129","0,006295979","0,008843996","-0,007227644","0,009895655","0,034881329",,
''1025'',"-0,044","-0,019814973","-0,005643302","-0,008192269","-0,016190425","-0,03356962","-0,00689598",,
''1026'',"-0,017","-0,013633945","-0,003764852","-0,023344141","-0,019679659","0,004335552","-0,01355918",,
''1027'',"0,0047","-0,011809831","-0,01475588","-0,02075552","-0,014418011","0,000805964","0,024128961",,
''1028'',"-0,0236","0,001310484","-0,025409718","-0,000283755","0,009774312","-0,014306152","-0,026341238",,
''1029'',"0,0152","0,026018655","0,014416776","0,033724809","0,024271324","0,005032789","-0,013940402",,
''1030'',"0,0195","0,024643279","0,003564874","-0,004037623","-0,001825013","0,029886078","0,006122492",,
''1031'',"0,0065","0,027504424","-0,003684285","0,00169476","0,01350278","0,003489286","-0,017854447",,
''1032'',"0,0037","-0,014582677","-0,007135721","0,017947911","-0,005644603","-0,013447555","0,004422404",,
''1033'',"-0,015","-0,026976323","0,003803092","-0,002118644","-0,002188067","0,010935961","-0,016941382",,
''1034'',"0,0237","-0,023031105","-0,003316454","0,010393897","-0,015114578","-0,007694217","0,024740775",,
''1035'',"0,0277","0,019340602","0,033034483","0,007570391","0,020378921","0,039112807","0,028885121",,
''1036'',"0,0398","0,069958351","0,021196166","-0,02523602","0,051447269","0,005502585","-0,000910596",,
''1037'',"-0,0259","-0,030959271","-0,045890991","-0,003187324","-0,04376839","-0,015609192","-0,023121877",,
''1038'',"0,024","0,001274083","0,012789685","0,001727273","-0,008050847","-0,003480783","0,056666334",,
''1039'',"-0,0204","0,011367127","-0,007018775",0,"0,011259492","-0,001549412","-0,011414141",,
''1040'',"-0,018","0,003917008","0,00227591","0,004524887","0,001881763","0,012951634","-0,007982406",,
''1041'',"0,0069","-0,001624521","0,01865787","0,000994485","-0,005677338","0,013298123","0,0446472",,
''1042'',"-0,0205","0,000153233","0,010976687","0,018327047","0,012100125","0,009343175","-0,012966795",,
''1043'',"0,002","-0,013039429","-0,010473541","-0,017886987","-0,025182346","0,000653595","-0,0140482",,
''1044'',"0,0286","0,049151292","-0,011778195","-0,019197127","0,013186929","0,03068151","0,004614711",,
''1045'',"-0,0546","-0,016809245","-0,037263947","-0,027239194","-0,01758888","-0,048043633","-0,0284557",,
''1046'',"0,0001","-0,010249568","0,009742693","0,010574584","-0,031430935","-0,018795903","-0,026651825",,
''1047'',"-0,0088","0,0145824","0,027048611","0,027573028","-0,014148306","0,006003554","-0,011750707",,
''1048'',"-0,0019","-0,0050455","-0,016410799","-0,000865249","0,020593712","-0,017296135","-0,006135887",,
''1049'',"0,028","0,011929137","0,015769912","0,00606527","0,006042789","0,037662216","0,034393064",,
''1050'',"-0,0189","-0,015335945","-0,018935372","0,000226265","-0,012066116","-0,017364267","-0,019446081",,
''1051'',"0,0044","0,021982555","0,009326788","9,05E-05","0,020242915","0,004571211","0,02172078",,
'1052'',"0,0276","-0,008289509","0,014853195","0,002662575","-0,010748581","0,040962645","0,017437744",,
'1053''',"-0,0254","0,002105076","0,006452056","-0,006815394","0,006235428","-0,017139672","0,012899619",,
''1054'',"-0,0104","-0,024450992","-0,011736111","-0,012792785","-0,047005393","-0,010087267","-0,017245582",,
''1055'',"0,0032","0,046980837","-0,002331814","-0,023646898","0,047889303","0,01099717","0,005735752",,
''1056'',"-0,0296","0,02459271","-0,023291428","-0,068018313","0,029633903","-0,01550278","0,003942869",,
''1057'',"0,0438","0,008204985","0,02763445","0,054421769","0,009918471","0,027183131","0,055696972",,
''1058'',"0,0508","0,030857329","0,04206336","0,017251052","0,057415565","0,031692485","0,021051066",,
''1059'',"0,025","0,009648981","0,023169151","0,021947874","0,004870921","0,027665084","-0,000148793",,
''1060'',"-0,0145","-0,000753134","0,010262989","0,013042105","0,000973236","0,003140731","0,002486085",,
''1061'',"0,0165","0,004391838","0,001664959","-0,0131218","0,01932713","0,000558996","0,009191176",,
''1062'',"0,0002","0,010257362","-0,008492363","-0,00252097","-0,013542926","-0,000559308","-0,006754881",,
''1063'',"0,0022","0,032639352","-0,014611932","-0,00692297","0,042247649","0,009840675","-0,013276577",,
''1064'',"0,0061","-0,016338762","-0,001936712","-0,010210742","-0,008785457","-0,038350953","-0,032468538",,
''1065'',"0,0156","0,004487911","-0,014857752","0,001303781","-0,009196378","-0,021277557","0,00137275",,
''1066'',"0,0239","-0,00779085","0,014898924","0,003480117","-0,004024812","0,004407664","0,007807704",,
''1067'',"-0,0116","0,00390625","-0,008472333","0,00919498","-0,008259334","-0,030305839","-0,014123964",,
''1068'',"-0,004","-0,007107451","0,004054188","-0,006291927","-0,002200957","-0,006999533","-0,001656371",,
''1069'',"0,0117","0,007057292","-0,002279485","0,009848832","-0,004711085","0,014576723","0,016557751",,
''1070'',"-0,0224","-0,010526316","-0,020463203","0,002467556","-0,010639848","-0,007738647","-0,025267708",,
''1071'',"0,0159","-0,011445302","-0,007540505","0,003006834","0,009480269","-0,008599738","-0,013743651",,
''1072'',"-0,0003","-0,002053717","0,008486849","0,005347109","0,010099085","-0,049595291","0,053860505",,
''1073'',"-0,0005","-0,016924788","-0,000707738","0,018763895","-0,026553866","-0,004484084","0,006124742",,
''1074'',"-0,0018","0,011528459","-0,017348968","-0,035212888","-0,004272665","0,008985252","-0,010045593",,
''1075'',"-0,0359","-0,03050145","-0,027876652","0,002342028","-0,031980133","-0,017035014","0,00181286",,
''1076'',"-0,0188","-0,002687129","0,000528355","0,014259201","-0,004735716","-0,003588696","-0,007304407",,
''1077'',"-0,013","0,009412475","0,000492888","0,009016688","-0,014045234","0,021317073","0,037478487",,
''1078'',"0,0099","-0,008049793","0,007685858","-0,018411074","-0,008540777","0,014659938","-0,007043292",,
''1079'',"-0,0126","-0,019372304","-0,025545484","-0,03323106","-0,007979003","-0,019852941","-0,05496985",,
''1080'',"0,0125","0,014916667","0,040232454","0,020482708","0,027167807","0,002347418","0,03526056",,
''1081'',"0,0003","0,002079002","0,001339286","4,62E-05","0,001020304","-0,018326693","0,000487668",,
''1082'',"0,0048","-0,001248959","-0,027377928","-0,017500118","-0,018709074","-0,02464663","-0,012611346",,
''1083'',"-0,0306","-0,021663926","-0,018981881","-0,040276011","-0,019389701","-0,026988785","-0,004195991",,
''1084'',"0,0016","2,84E-05","0,01116246","0,014468988","0,001903553","0,030780171","0,009745595",,
''1085'',"0,0026","-0,00708187","-0,009184186","-0,006309454","-0,011499171","-0,020103627","-0,004115304",,
''1086'',"-0,0333","-0,055265933","-0,024854769","-0,01","-0,03355445","-0,042004103","-0,034672213",,
''1087'',"0,0398","-0,001267236","0,007661996","0,010093168","0,007788504","-0,001893222","0,04100335",,
''1088'',"-0,0166","-0,011505829","-0,030763445","-0,042651151","-0,000768471","-0,021211954","0,00030099",,
''1089'',"0,0378","0,017717421","0,011266872","0,01578528","0,009891304","0,00532967","0,028332237",,
''1090'',"-0,0344","-0,004698654","0,007162107","-0,019753212","-0,001251564","-0,042800665","-0,012623552",,
''1091'',"-0,0437","-0,076172571","-0,042288749","-0,025356659","-0,048317171","-0,035724883","-0,045576823",,
''1092'',"0,0107","0,015948455","0,029393091","0,022147548","-0,036296997","0,030994825","0,000792853",,
''1093'',"-0,0752","-0,021904234","-0,045408402","0,010528967","-0,032596753","-0,020120842","-0,04274883",,
''1094'',"0,0078","0,003734494","0,011844593","-0,007409663","0,017276545","-0,002764706","-0,009568014",,
''1095'',"0,0029","0,006901445","-0,018868666","0,020286396","0,000539601","0,008804151","-0,025383042",,
''1096'',"0,0234","0,00452663","0,03760451","0,004011291","0,006729395","0,007178003","0,010370187",,
''1097'',"-0,0074","0,003263896","-0,016536553","-0,016818571","-0,003406035","-0,041603859","-0,005212119",,
''1098'',"0,0237","0,02340625","0,010690915","0,015077121","0,030641798","0,024411765","0,025576172",,
''1099'',"-0,0382","0,00078064","-0,01875969","-0,034424379","-0,002147791","-0,008184083","-0,038496291",,
''1100'',"-0,0039","-0,015216358","-0,022430055","0,000410256","-0,016162331","-0,001425347","0,022532145",,
''1101'',"-0,01","0,010973507","-0,0097235","0,003220365","0,00440451","0,013186427","-0,009308207",,
''1102'',"-0,0006","-0,004345499","-0,012027213","-0,049066924","-0,004542505","0,003212992","-0,002348101",,
''1103'',"-0,0157","0,026724693","-0,005210453","0,002407318","0,032477169","0,010291397","0,021253229",,
''1104'',"-0,0136","0,090277971","-0,003226202","0,006008721","0,104797915","0,04967033","-0,006901212",,
''1105'',"-0,01","-0,018428077","-0,026407344","-0,014785236","-0,014619731","-0,039168665","-0,036178836",,
''1106'',"-0,0764","0,033799726","-0,026284092","-0,024829951","0,023094454","-0,045112782","-0,071506525",,
''1107'',"-0,0155","-0,033426895","-0,041954281","0,01331369","0,010821101","-0,020273973","-0,036431332",,
''1108'',"0,0075","0,057983014","0,042119274","-0,004164155","0,046160463","0,036204671","-0,015968781",,
''1109'',"0,0578","0,038395357","0,04595912","0,01094673","0,041804029","0,019109013","0,045716244",,
''1110'',"-0,005","0,00518651","0,005215761","0,004638869","0,011496334","-0,001729705","-0,00701714",,
''1111'',"-0,0194","0,01398161","-0,001673469","-0,018346608","0,016295637","-0,014862493","-0,00978069",,
''1112'',"-0,0209","0,014278619","-0,007318477","-0,009482089","0,02867275","-0,024211914","-0,00621815",,
''1113'',"0,0081","0,004499159","0,008560248","-0,001165825","0,017756255","0,005661164","0,007424939",,
''1114'',"0,0144","0,028996639","0,010965973","0,017079559","0,0233166","0,027864674","0,020388681",,
''1115'',"0,0087","0,000263973","-0,049860323","0,026559014","-0,003455454","-0,009296615","0,017332648",,
''1116'',"0,0182","0,030207824","0,001437025","0,01506749","0,013228165","-0,003638284","0,033962671",,
''1117'',"-0,0154","0,003963839","-0,025752189","-0,024604664","-0,027088608","-0,040163584","-0,030598857",,
''1118'',"0,0115","0,014731072","-8,67E-05","0,023196146","0,012993503","0,000305101","-0,00202772",,
''1119'',"-0,0031","0,03650647","0,028311426","0,019106317","0,043308498","0,032642701","0,031424008",,
''1120'',"-0,0137","0,048492462","-0,027799428","-0,023175154","0,041547333","-0,033302836","-0,037459976",,
''1121'',"0,0197","0,017688194","-0,011962666","-0,001420903","0,01545229","-0,024943736","0,000604189",,
''1122'',"0,0315","0,026197725","0,022110811","0,012883117","0,027779808","0,030192797","0,038368014",,
''1123'',"-0,0039","-0,000721559","-0,000857743","-0,00359731","0,004258417","0,003383686","0,014191769",,
''1124'',"-0,003","0,015315386","0,018520857","0,006423206","0,024082691","0,039243005","0,030120978",,
''1125'',"-0,0068","-0,030067698","-0,0143461","-0,013598656","-0,039124497","-0,027313931","-0,010688293",,
''1126'',"0,0091","0,00441233","0,006490201","-0,01292347","0,01851181","0,026418162","0,002447727",,
''1127'',"0,0325","0,011405246","0,063073805","0,036287223","0,031982045","0,08795806","0,02367499",,
''1128'',"-0,0184","-0,05298976","-0,040183555","-0,006499871","-0,030016254","-0,014232773","-0,01972244",,
''1129'',"-0,0174","0,014431962","0,00661191","0,021404412","0,017948991","-0,006432432","0,01094816",,
''1130'',"-0,0618","-0,004903802","-0,051381693","-0,031987497","-0,010466325","-0,031790296","-0,09030577",,
''1131'',"-0,0117","0,02301686","0,005880585","0,000728825","0,017640845","0,006372956","-0,004833621",,
''1132'',"-0,0235","0,002764958","-0,036712353","0,000208192","-0,001481064","-0,033386783","-0,020367622",,
''1133'',"0,0122","0,012606645","0,018689956","-0,004338735","0,01232934","-0,009130837","0,016262719",,
''1134'',"-0,0016","-0,017858237","0,003047453","0,002710875","-0,010807956","0,026443119","-0,0033129",,
''1135'',"-0,0244","0,021981975","-0,029860115","-0,011548806","0,034040672","-0,031333411","-0,017706422",,
''1136'',"0,0159","0,014940945","0,03874499","-0,051863767","0,025032327","0,02312663","0,029277524",,
''1137'',"-0,0198","0,074681239","-0,005765063","-0,032708942","0,066598583","0,003614594","-0,03039688",,
''1138'',"0,0409","-0,056785371","0,020382166","0,019985404","-0,088822994","0,019058172","0,044267579",,
''1139'',"0,0179","0,009344012","0,018872641","0,021640029","0,033700182","0,024324324","0,027982609",,
''1140'',"-0,0148","-0,004386049","-0,024499552","-0,013301425","0,016429143","-0,043782442","-0,003121259",,
''1141'',"0,0199","-0,004540645","0,002809108","-0,006497871","-0,013963306","0,007058824","0,005548823",,
''1142'',"-0,0381","-0,013810053","-0,036117481","-0,040205104","-0,007393111","-0,038877895","-0,042972128",,
''1143'',"0,0087","-0,04358181","0,020305884","0,023499289","-0,007547792","0,042465448","0,02022594",,
''1144'',"0,0012","-0,003021765","-0,006566645","-0,014781454","-0,007304117","-0,01275539","0,006903991",,
''1145'',"-0,0127","-0,025609884","-0,012192975","-0,007387157","-0,004033468","-0,008538251","-0,004159626",,
''1146'',"0,0141","0,007894463","-0,00322367","0,006702103","0,004909278","0,007457627","0,014139257",,
''1147'',"-0,0074","-0,02688","-0,008730901","-0,002316423","-0,027995635","-0,023772341","-0,005433032",,
''1148'',"0,0205","0,004058131","0,010621419","-0,002321802","0,004176712","0,003802939","0,004106161",,
''1149'',"-0,0202","0,006585335","-0,049151524","0,016947218","0,010948783","0,011054761","-0,034949093",,
''1150'',"-0,0035","-0,02231141","-0,002549601","-0,014647985","-0,020565553","-0,039879118","-0,007223114",,
''1151'',"-0,0379","-0,005314649","-0,034429846","-0,032273488","-0,014782609","-0,024464275","-0,040187371",,
''1152'',"0,0212","0,007150395","0,00968753","-0,026440096","0,008449733","-0,011855037","-0,00391107",,
''1153'',"0,0187","-0,007507866","0,006229353","0,003606357","-0,002246803","-0,023899371","0,031345135",,
''1154'',"0,014","0,008647579","0,003901659","-0,002021192","0,001311792","-0,003154574","-0,010136674",,
''1155'',"-0,0228","0,008086886","-0,042487504","-0,021395058","0,001103448","-0,022778602","-0,013131476",,
''1156'',"-0,0171","0,029488507","0,010618182","0,002060182","0,03814262","0,021530496","0,000553569",,
''1157'',"0,0346","0,014369106","0,021120076","0,017421175","0,023133748","0,004650578","0,022391089",,
''1158'',"0,0356","-0,010185567","0,025619682","0,038570418","0,002456367","0,003319762","0,051481125",,
''1159'',"-0,0191","-0,015749351","0,002537017","-0,015572592","-0,015191784","-0,003078663","-0,005808325",,
''1160'',"0,0138","-0,011310205","-0,042409963","0,002866699","-0,006539186","-0,012661449","-0,023876126",,
''1161'',"0,0007","0,016518424","0,022789212","0,00752771","0,017999611","0,022574627","0,040553677",,
''1162'',"-0,0058","-0,03485665","-0,017449921","0,008171664","-0,035497196","-0,017979235","0,013735176",,
''1163'',"-0,0102","-0,019224432","0,012930017","0,01642188","-0,025272871","-0,011267606","0,032681452",,
''1164'',"-0,0294","-0,010748151","-0,01894504","-0,038491563","-0,030551416","-0,024463829","-0,02861883",,
''1165'',"0,0337","0,005916245","0,028268386","0,039563989","-0,002597033","0,027800803","0,023293498",,
''1166'',"0,0351","-0,002633909","0,021846435","0,028627451","-0,002675323","0,006713535","0,040763193",,
''1167'',"-0,0007","-0,003108348","0,017379979","-0,003937008","-0,017235749","-0,005604739","0,018161007",,
''1168'',"-0,0372","0,00838819","-0,018152721","-0,0200218","0,013106535","-0,044157744","-0,039192752",,
''1169'',"-0,0331","-0,061833739","-0,009136213","-0,010668522","-0,047292229","-0,027819549","-0,02351676",,
''1170'',"-0,0247","-0,009129727","-0,045138889","-0,037226365","-0,010038259","-0,06222319","-0,025809674",,
''1171'',"-0,0053","-0,021618625","-0,018917989","0,003655102","-0,01118474","-0,03556391","-0,016868796",,
''1172'',"-0,0133","0,025231405","-0,020355979","-0,027647783","0,029263033","-0,02504817","-0,016873641",,
''1173'',"-0,0007","-0,020009106","0,023930704","0,007759516","-0,010141226","-0,003946147","8,61E-05",,
''1174'',"-0,001","-0,041374492","-0,016465204","-0,004541828","-0,03546982","-0,030293367","-0,024811433",,
''1175'',"-0,023","-0,012967644","-0,025297088","-0,022851403","-0,005946792","-0,007793043","-0,016135539",,
''1176'',"0,0073","0,003927888","0,019355807","0,008650734","0,010682768","-0,002658289","0,010225584",,
''1177'',"0,0154","0,001558651","-0,004673132","0,021854264","0,012536309","0,009415895","-0,01873277",,
''1178'',"0,0305","0,000577875","-0,011640911","0,010719663","-0,000688442","0,016403736","0,012540164",,
''1179'',"-0,0053","-0,003024117","-0,016640827","-0,004901961","-0,009030565","0,002349072","-0,009278443",,
